nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
      3348 -2.661854134E-01 -5.238563624E-02  1.766669376E-01 -9.991361535E+01 
      3349 -1.656504144E-01 -5.482640432E-02  1.766758148E-01 -5.771468471E+01 
      3350 -2.193958854E-01 -1.736934551E-01  1.766888263E-01 -4.865118175E+01 
      3351 -2.658688120E-01 -1.253316248E-01  1.767606966E-01 -1.325829311E+02 
      3352 -2.674054089E-01 -7.769676402E-02  1.767934234E-01 -8.632563012E+01 
      3353 -1.788050432E-01 -1.289750739E-01  1.768036433E-01 -1.387679451E+02 
      3354 -1.949377555E-01 -1.462035983E-01  1.768087665E-01 -1.550948078E+02 
      3355 -2.690936159E-01 -1.239614694E-01  1.768326234E-01 -1.286033718E+02 
      3356 -2.754460158E-01 -7.602587174E-02  1.768818044E-01 -5.070251953E+01 
      3357 -2.522905489E-01 -3.182519667E-02  1.769022930E-01 -1.158704340E+02 
      3358 -2.495723358E-01 -1.725517548E-01  1.769602144E-01 -5.658189459E+01 
      3359 -1.623132323E-01 -7.442829900E-02  1.769980130E-01 -8.932478680E+01 
      3360 -1.830437358E-01 -1.374678033E-01  1.770141906E-01 -1.495160150E+02 
      3361 -2.666829197E-01 -7.967263090E-02  1.770934486E-01 -5.397284867E+01 
      3362 -1.667047483E-01 -1.165486627E-02  1.771264509E-01 -1.499505697E+02 
      3363 -2.631789527E-01 -5.316818571E-02  1.771420874E-01 -1.184461646E+02 
      3364 -1.936982152E-01 -1.465776045E-01  1.771701110E-01 -1.426444729E+02 
      3365 -1.915011174E-01  1.987997695E-02  1.771745395E-01 -2.058313678E+02 
      3366 -2.598643307E-01 -1.326344836E-01  1.772747065E-01 -1.766731720E+02 
      3367 -1.920999991E-01 -1.410748102E-01  1.772816433E-01 -1.457288038E+02 
      3368 -2.322232906E-01 -1.811075795E-01  1.772871977E-01 -1.128299649E+02 
      3369 -2.575694945E-01 -4.692149369E-02  1.773056177E-01 -1.408019934E+02 
      3370 -2.544187260E-01 -3.763632078E-02  1.773733804E-01 -1.321006662E+02 
      3371 -2.094295978E-01 -1.606346591E-01  1.773819922E-01 -1.179017029E+02 
      3372 -2.712926504E-01 -1.058256515E-01  1.773838581E-01 -1.233518916E+02 
      3373 -1.623314973E-01 -8.133615046E-02  1.773957037E-01 -9.771543930E+01 
      3374 -1.646951534E-01 -3.305493310E-02  1.774193761E-01 -1.344572972E+02 
      3375 -1.726067352E-01 -1.046680809E-01  1.774233145E-01 -1.008384041E+02 
      3376 -2.716474272E-01 -1.127647421E-01  1.774445975E-01 -1.403327993E+02 
      3377 -2.009803093E-01  2.200169775E-02  1.774600357E-01 -1.938395764E+02 
      3378 -1.649449427E-01 -5.053041708E-02  1.774856092E-01 -6.908477979E+01 
      3379 -2.140221726E-01 -1.669011964E-01  1.774971902E-01 -7.916131917E+01 
      3380 -1.995337053E-01 -1.454568100E-01  1.775301216E-01 -1.686538611E+02 
      3381 -1.619943968E-01 -9.731982357E-02  1.775308734E-01 -8.485496845E+01 
      3382 -1.910710849E-01 -1.413766260E-01  1.775537685E-01 -1.406389869E+02 
      3383 -2.664302354E-01 -7.814331312E-02  1.775682512E-01 -7.499050624E+01 
      3384 -2.749434367E-01 -7.379557535E-02  1.775833032E-01  4.720342233E+01 
      3385 -2.464135474E-01 -1.756237744E-01  1.776327428E-01 -2.887735735E+01 
      3386 -2.757604984E-01 -7.265261691E-02  1.776346055E-01  7.353544323E+01 
      3387 -1.654662988E-01 -2.173546832E-02  1.776377019E-01 -1.440235334E+02 
      3388 -2.564343955E-01 -1.356727789E-01  1.776798061E-01 -2.270224255E+02 
      3389 -1.740827358E-01 -1.111241050E-01  1.777493172E-01 -1.017628506E+02 
      3390 -2.711548665E-01 -1.189073514E-01  1.777656230E-01 -1.420625689E+02 
      3391 -1.638104271E-01 -7.435825037E-02  1.777909360E-01 -5.438292354E+01 
      3392 -1.932442835E-01 -1.445495230E-01  1.778133357E-01 -1.430110410E+02 
      3393 -1.754187279E-01 -1.168928099E-01  1.778199045E-01 -1.053242978E+02 
      3394 -1.658246697E-01 -6.056930665E-02  1.778595054E-01 -4.866839975E+01 
      3395 -2.709427391E-01 -7.728068130E-02  1.778597279E-01 -6.433903280E+01 
      3396 -1.861886066E-01 -1.410407436E-01  1.778899075E-01 -1.558049235E+02 
      3397 -2.628817458E-01 -1.321961837E-01  1.779157709E-01 -1.553624207E+02 
      3398 -2.521110280E-01 -1.650263542E-01  1.779550049E-01 -9.069065789E+01 
      3399 -2.395755437E-01 -1.797643355E-01  1.779625951E-01 -1.099569513E+02 
      3400 -2.464681484E-01 -1.716749482E-02  1.779633641E-01 -1.015287633E+02 
      3401 -2.790077741E-01 -5.432593021E-02  1.779790462E-01 -1.730009763E+02 
      3402 -1.695439469E-01 -3.432817246E-05  1.780341071E-01 -1.643093825E+02 
      3403 -1.617159756E-01 -9.263585354E-02  1.780546904E-01 -8.654034596E+01 
      3404 -2.569085935E-01 -4.470979460E-02  1.780775166E-01 -1.455539177E+02 
      3405 -1.813974713E-01 -1.343503582E-01  1.781387164E-01 -1.501272764E+02 
      3406 -1.640572411E-01 -4.108051115E-02  1.781519967E-01 -1.122768749E+02 
      3407 -2.620299151E-01 -1.324551745E-01  1.781704318E-01 -1.669257336E+02 
      3408 -2.037280696E-01 -1.469469435E-01  1.781881165E-01 -1.932692185E+02 
      3409 -2.595043141E-01 -5.121082503E-02  1.782064201E-01 -1.284243400E+02 
      3410 -2.705868983E-01 -1.010911014E-01  1.782400351E-01 -1.121773923E+02 
      3411 -2.565873854E-01 -1.425309812E-01  1.782499440E-01 -2.112525215E+02 
      3412 -2.789816291E-01 -6.644012000E-02  1.782633396E-01  9.774463198E+01 
      3413 -2.553573443E-01 -3.952556434E-02  1.782686097E-01 -1.401589164E+02 
      3414 -2.559652747E-01 -1.337679885E-01  1.782729852E-01 -2.005451678E+02 
      3415 -1.851413224E-01 -1.406225107E-01  1.783022004E-01 -1.594164033E+02 
      3416 -2.675469640E-01 -8.439618960E-02  1.783130803E-01 -5.638097312E+01 
      3417 -2.299992454E-01  1.032955299E-02  1.783208465E-01 -1.244003985E+02 
      3418 -1.616771253E-01 -7.825181015E-02  1.783436346E-01 -1.221780593E+02 
      3419 -2.544675140E-01 -1.573433301E-01  1.783444291E-01 -1.364675956E+02 
      3420 -2.686641812E-01 -7.791558283E-02  1.783545363E-01 -7.453292974E+01 
      3421 -1.972603462E-01 -1.462065917E-01  1.783984604E-01 -1.594128172E+02 
      3422 -2.517967048E-01 -2.861316496E-02  1.783994372E-01 -1.134917093E+02 
      3423 -2.561255588E-01 -1.498151267E-01  1.784060405E-01 -1.723327831E+02 
      3424 -1.718197519E-01 -1.018792817E-01  1.784454854E-01 -9.947581565E+01 
      3425 -2.685540807E-01 -9.006168739E-02  1.784690657E-01 -6.789136217E+01 
      3426 -2.697958135E-01 -1.234751372E-01  1.784759246E-01 -1.387499652E+02 
      3427 -2.277220066E-01 -1.775468507E-01  1.784986565E-01 -8.430582338E-01 
      3428 -2.814223397E-01 -6.255949227E-02  1.785331552E-01 -6.461871770E+00 
      3429 -2.703647937E-01 -7.523864633E-02  1.785357910E-01 -6.121245941E+00 
      3430 -1.614793004E-01 -8.699760582E-02  1.785754764E-01 -9.103496068E+01 
      3431 -2.708425188E-01 -7.445283826E-02  1.785951611E-01  2.116532308E+01 
      3432 -2.316090823E-01 -1.789593364E-01  1.786069503E-01  8.052384786E+00 
      3433 -1.660523800E-01 -6.591583517E-02  1.786808934E-01 -4.925161283E+01 
      3434 -2.647307747E-01 -1.320456537E-01  1.786888406E-01 -1.509154326E+02 
      3435 -1.606304450E-01 -1.008386730E-01  1.786901925E-01 -8.840910885E+01 
      3436 -1.611148294E-01 -9.466742599E-02  1.787124077E-01 -8.533159520E+01 
      3437 -2.033575886E-01 -1.450323266E-01  1.787643244E-01 -1.751697473E+02 
      3438 -2.737031084E-01 -5.146083753E-02  1.788026188E-01 -7.272702655E+01 
      3439 -1.605594803E-01 -1.004243604E-01  1.788258420E-01 -8.409843329E+01 
      3440 -2.704958889E-01 -1.227645582E-01  1.788517618E-01 -1.423942221E+02 
      3441 -1.766142779E-01 -1.216927481E-01  1.788521591E-01 -1.155450968E+02 
      3442 -1.651130611E-01 -5.700045361E-02  1.788709941E-01 -5.173383835E+01 
      3443 -1.842839109E-01 -1.391722644E-01  1.789105332E-01 -1.535719707E+02 
      3444 -2.682572056E-01 -7.598881963E-02  1.789527597E-01 -1.599288983E+00 
      3445 -2.540014475E-01 -3.462438489E-02  1.789581989E-01 -1.257677773E+02 
      3446 -1.650124431E-01 -1.000043817E-01  1.789841578E-01 -9.407093413E+01 
      3447 -2.587590320E-01 -4.871737374E-02  1.790192321E-01 -1.309223853E+02 
      3448 -1.959028033E-01  2.275337537E-02  1.791195558E-01 -2.137103889E+02 
      3449 -2.492707012E-01 -1.681613523E-01  1.791543038E-01 -4.650722820E+01 
      3450 -2.065800901E-01 -1.529716259E-01  1.791573528E-01 -1.492409658E+02 
      3451 -2.492533254E-01 -2.126333424E-02  1.791756338E-01 -1.099915226E+02 
      3452 -2.671638799E-01 -8.169082766E-02  1.791887886E-01 -4.928632671E+01 
      3453 -1.827187743E-01  1.718494365E-02  1.792089938E-01 -1.961149785E+02 
      3454 -2.741723967E-01 -6.811822723E-02  1.792232264E-01  8.308791684E+01 
      3455 -2.752296159E-01 -6.678290662E-02  1.792537256E-01  1.033452167E+02 
      3456 -2.782572355E-01 -5.063898254E-02  1.792537564E-01 -1.179522414E+02 
      3457 -2.391486331E-01 -1.775439570E-01  1.793140444E-01  1.110046888E+01 
      3458 -2.691593753E-01 -9.323259799E-02  1.793220221E-01 -7.950664904E+01 
      3459 -2.713695471E-01 -1.150751299E-01  1.793818719E-01 -1.478861879E+02 
      3460 -1.750276791E-01 -1.149477461E-01  1.793873445E-01 -1.044271387E+02 
      3461 -2.713291153E-01 -1.079096571E-01  1.794001690E-01 -1.369874610E+02 
      3462 -1.662104124E-01 -7.113044108E-02  1.794254125E-01 -5.117790205E+01 
      3463 -2.642997799E-01 -1.298282834E-01  1.794278422E-01 -1.496897917E+02 
      3464 -2.619380338E-01 -5.414753329E-02  1.794521838E-01 -1.030709605E+02 
      3465 -1.608903973E-01 -8.411908107E-02  1.794719182E-01 -9.669026872E+01 
      3466 -2.706901225E-01 -1.210201394E-01  1.794925375E-01 -1.465869033E+02 
      3467 -1.635035246E-01 -3.694235244E-02  1.795077538E-01 -1.330812755E+02 
      3468 -1.645788952E-01 -1.643208922E-02  1.795228474E-01 -1.561767743E+02 
      3469 -2.372797141E-01  2.490258536E-03  1.795290740E-01 -1.071224930E+02 
      3470 -1.605951719E-01 -8.940332731E-02  1.796383881E-01 -8.969275742E+01 
      3471 -2.607445998E-01 -5.447257169E-02  1.796871790E-01 -1.084819222E+02 
      3472 -2.426918421E-01 -1.747476991E-01  1.797282252E-01  4.283065821E+00 
      3473 -2.556127405E-01 -1.383256263E-01  1.797385941E-01 -2.212214826E+02 
      3474 -1.655605464E-01 -6.271590361E-02  1.797432630E-01 -4.736421060E+01 
      3475 -2.752977085E-01 -5.142385540E-02  1.797683102E-01 -7.388349544E+01 
      3476 -1.869542317E-01  2.025444004E-02  1.798101136E-01 -2.108819200E+02 
      3477 -2.694103842E-01 -7.087761608E-02  1.798993529E-01  2.738302934E+01 
      3478 -2.103684613E-01  2.310468892E-02  1.799743313E-01 -1.736455034E+02 
      3479 -1.738312483E-01  9.530379888E-03  1.799806778E-01 -1.814572287E+02 
      3480 -2.519575656E-01 -1.605404065E-01  1.799970712E-01 -8.704886924E+01 
      3481 -2.221535697E-01 -1.718290180E-01  1.800200792E-01 -1.500120519E+00 
      3482 -1.678838033E-01 -9.971988516E-02  1.800212246E-01 -9.726943525E+01 
      3483 -2.103269275E-01 -1.591778211E-01  1.800389018E-01 -8.310422852E+01 
      3484 -2.604529417E-01 -5.313190862E-02  1.800864271E-01 -1.106977858E+02 
      3485 -2.776973719E-01 -6.039576178E-02  1.801421757E-01  1.168506149E+02 
      3486 -2.704764460E-01 -6.861539346E-02  1.801589553E-01  5.714024924E+01 
      3487 -2.554389185E-01 -1.452630274E-01  1.801866273E-01 -1.761252076E+02 
      3488 -1.622126235E-01 -1.009712098E-01  1.801934152E-01 -9.418926888E+01 
      3489 -1.732832039E-01 -1.077304517E-01  1.802423607E-01 -1.037346933E+02 
      3490 -2.689936982E-01 -5.290632243E-02  1.802544399E-01 -8.359849159E+01 
      3491 -2.352056279E-01 -1.764803373E-01  1.802719118E-01  2.662449901E+01 
      3492 -2.542321350E-01 -1.528368791E-01  1.802759699E-01 -1.326105990E+02 
      3493 -2.055949273E-01 -1.488806610E-01  1.803099296E-01 -1.696352846E+02 
      3494 -2.673075555E-01 -7.149283722E-02  1.803486794E-01  3.139595742E+01 
      3495 -1.658988006E-01 -5.510909223E-03  1.804093816E-01 -1.650076401E+02 
      3496 -1.643149526E-01 -7.506681720E-02  1.804163174E-01 -5.240179908E+01 
      3497 -2.697382035E-01 -5.280334462E-02  1.804292528E-01 -8.025113642E+01 
      3498 -2.049606530E-01  2.431468368E-02  1.804611238E-01 -1.874558015E+02 
      3499 -1.657759880E-01 -6.804255185E-02  1.804643559E-01 -4.964907583E+01 
      3500 -1.904398849E-01 -1.424277446E-01  1.805098104E-01 -1.419245025E+02 
      3501 -2.638954411E-01 -1.294673318E-01  1.805172390E-01 -1.558552411E+02 
      3502 -1.787845989E-01 -1.278922882E-01  1.805231003E-01 -1.371635375E+02 
      3503 -2.216617980E-01  1.885352792E-02  1.805531067E-01 -1.664982136E+02 
      3504 -1.601273587E-01 -7.768378971E-02  1.806735817E-01 -1.361630970E+02 
      3505 -2.263503324E-01 -1.734935247E-01  1.807180776E-01  2.433223186E+01 
      3506 -2.662478837E-01 -1.264806936E-01  1.807195007E-01 -1.416157458E+02 
      3507 -1.637561473E-01 -4.959695309E-02  1.807232006E-01 -8.151628868E+01 
      3508 -2.742370680E-01 -6.204126143E-02  1.807233464E-01  1.158899362E+02 
      3509 -1.664900954E-01 -7.470673537E-02  1.807363044E-01 -5.056894326E+01 
      3510 -2.688397691E-01 -7.862884041E-02  1.807712432E-01 -6.212807775E+01 
      3511 -1.895185832E-01 -1.427159348E-01  1.808112548E-01 -1.411282033E+02 
      3512 -2.680516978E-01 -8.717553898E-02  1.808362544E-01 -6.229569024E+01 
      3513 -2.798159370E-01 -5.495418788E-02  1.808944643E-01 -3.949644468E+01 
      3514 -2.574067168E-01 -4.379746797E-02  1.809409693E-01 -1.443686208E+02 
      3515 -2.083026392E-01 -1.542914656E-01  1.809534573E-01 -1.057197088E+02 
      3516 -2.439115744E-01 -9.121872486E-03  1.809734982E-01 -1.092647030E+02 
      3517 -1.633407172E-01 -2.688261664E-02  1.809916793E-01 -1.490480077E+02 
      3518 -2.164007933E-01 -1.655900743E-01  1.810130964E-01 -2.718783508E+01 
      3519 -2.673412666E-01 -1.263594092E-01  1.810726966E-01 -1.419929474E+02 
      3520 -1.597819557E-01 -7.624024350E-02  1.811119092E-01 -1.067063172E+02 
      3521 -2.783416469E-01 -5.546356934E-02  1.811899833E-01  1.320901378E+02 
      3522 -1.715384098E-01 -1.011119872E-01  1.812117702E-01 -1.026456646E+02 
      3523 -2.634250755E-01 -1.272342319E-01  1.812261474E-01 -1.526064638E+02 
      3524 -1.661736538E-01 -7.317882058E-02  1.812317949E-01 -5.010555191E+01 
      3525 -1.583282000E-01 -9.896929134E-02  1.812627509E-01 -8.406699155E+01 
      3526 -2.564877198E-01 -4.036436213E-02  1.812772523E-01 -1.403094676E+02 
      3527 -1.943507650E-01 -1.442101873E-01  1.813051052E-01 -1.433466583E+02 
      3528 -2.727521342E-01 -6.140442752E-02  1.813083631E-01  1.133272849E+02 
      3529 -2.353309776E-01  6.966516234E-03  1.813082933E-01 -1.215787549E+02 
      3530 -1.814859578E-01 -1.337880016E-01  1.813204161E-01 -1.512119803E+02 
      3531 -1.697612576E-01  5.021820022E-03  1.813229114E-01 -1.770459713E+02 
      3532 -2.686271602E-01 -6.605973713E-02  1.813279886E-01  5.206573975E+01 
      3533 -1.883463086E-01 -1.422766163E-01  1.813759382E-01 -1.544614771E+02 
      3534 -2.683975646E-01 -7.653712765E-02  1.813796474E-01 -1.172863915E+01 
      3535 -1.773366846E-01 -1.231701876E-01  1.813978749E-01 -1.243710318E+02 
      3536 -1.970072661E-01 -1.471991435E-01  1.814231032E-01 -1.525514012E+02 
      3537 -1.584620287E-01 -9.554763718E-02  1.814556767E-01 -8.523144961E+01 
      3538 -1.594010634E-01 -8.328174306E-02  1.814831510E-01 -9.981321045E+01 
      3539 -2.681502635E-01 -1.255778107E-01  1.815837237E-01 -1.466967034E+02 
      3540 -2.547393722E-01 -3.428712968E-02  1.815913980E-01 -1.309965415E+02 
      3541 -2.645073742E-01 -1.271220482E-01  1.816011094E-01 -1.472083584E+02 
      3542 -1.711444944E-01 -9.955173550E-02  1.816978872E-01 -1.008541139E+02 
      3543 -1.844414810E-01 -1.386915626E-01  1.817120271E-01 -1.564397347E+02 
      3544 -1.690434621E-01 -1.000057755E-01  1.817309343E-01 -1.001131761E+02 
      3545 -2.459055696E-01 -1.256466961E-02  1.817715175E-01 -1.200919398E+02 
      3546 -2.691449398E-01 -9.425724797E-02  1.818100718E-01 -9.021127039E+01 
      3547 -2.662970949E-01 -6.670891695E-02  1.818340015E-01  5.088341720E+01 
      3548 -2.671227077E-01 -8.113455228E-02  1.818535413E-01 -5.459082738E+01 
      3549 -2.456718604E-01 -1.673565419E-01  1.818753212E-01  1.457256355E+00 
      3550 -2.766483327E-01 -5.462033280E-02  1.818863428E-01  1.463099979E+02 
      3551 -2.589451655E-01 -4.796381305E-02  1.819070408E-01 -1.333433549E+02 
      3552 -1.939433442E-01 -1.421260798E-01  1.819215999E-01 -1.452065497E+02 
      3553 -2.692898592E-01 -6.288880948E-02  1.819303633E-01  7.373335950E+01 
      3554 -2.674234659E-01 -7.193065744E-02  1.819392824E-01  1.863896437E+01 
      3555 -1.958336604E-01 -1.476137757E-01  1.819601493E-01 -1.352534401E+02 
      3556 -1.629179159E-01 -4.549099062E-02  1.819698298E-01 -1.051594152E+02 
      3557 -1.642212165E-01 -5.652388394E-02  1.819879988E-01 -5.830073538E+01 
      3558 -2.790504694E-01 -5.133019372E-02  1.820196473E-01 -5.010442637E+01 
      3559 -2.613319692E-01 -5.507507928E-02  1.820273210E-01 -8.654473119E+01 
      3560 -2.421277967E-01 -1.703602902E-01  1.820825128E-01  2.815387173E+01 
      3561 -2.020318631E-01 -1.463426887E-01  1.820828547E-01 -1.508120777E+02 
      3562 -1.628533173E-01 -7.591771122E-02  1.821625344E-01 -5.462281473E+01 
      3563 -2.683072151E-01 -7.606005301E-02  1.821775808E-01 -2.710442602E+01 
      3564 -1.589648660E-01 -7.984337945E-02  1.821842244E-01 -1.244400242E+02 
      3565 -2.207411194E-01 -1.677306389E-01  1.822787325E-01  1.099345620E+01 
      3566 -2.271080039E-01  1.632287330E-02  1.823143790E-01 -1.540310625E+02 
      3567 -1.615080237E-01 -7.624960820E-02  1.823163106E-01 -6.038123364E+01 
      3568 -1.929908601E-01 -1.424514492E-01  1.823215755E-01 -1.404791757E+02 
      3569 -1.878984589E-01 -1.421484297E-01  1.823262417E-01 -1.676394887E+02 
      3570 -2.575513901E-01 -1.346988637E-01  1.823501855E-01 -1.820885556E+02 
      3571 -2.668650301E-01 -7.953712866E-02  1.823532415E-01 -6.854175640E+01 
      3572 -1.580703269E-01 -8.996054075E-02  1.824127107E-01 -9.027405030E+01 
      3573 -2.699844855E-01 -9.975382137E-02  1.824644537E-01 -1.099052042E+02 
      3574 -2.702470020E-01 -1.208217287E-01  1.824942917E-01 -1.545077509E+02 
      3575 -2.709384987E-01 -1.150688952E-01  1.825055751E-01 -1.542042360E+02 
      3576 -1.733098069E-01 -1.074130586E-01  1.825195638E-01 -1.050831562E+02 
      3577 -2.641730291E-01 -5.463299431E-02  1.825362166E-01 -1.058972533E+02 
      3578 -2.709016275E-01 -1.080261774E-01  1.825581503E-01 -1.437266074E+02 
      3579 -1.953919797E-01 -1.456109626E-01  1.825960546E-01 -1.323954664E+02 
      3580 -2.616452541E-01 -1.339129208E-01  1.826038661E-01 -1.665993140E+02 
      3581 -2.679554348E-01 -8.702412400E-02  1.826086307E-01 -5.859916839E+01 
      3582 -2.762295702E-01 -5.211622205E-02  1.826322312E-01  3.292055892E+01 
      3583 -2.581270873E-01 -4.517525330E-02  1.826343770E-01 -1.420142255E+02 
      3584 -2.723790263E-01 -5.649400580E-02  1.826425093E-01  1.357736651E+02 
      3585 -1.648677663E-01 -6.236723578E-02  1.826910894E-01 -4.900196726E+01 
      3586 -1.558505215E-01 -1.030936057E-01  1.827011204E-01 -8.891519989E+01 
      3587 -2.130681782E-01 -1.595447457E-01  1.827291481E-01 -3.425548354E+01 
      3588 -2.537612619E-01 -1.379773517E-01  1.827656588E-01 -2.057635456E+02 
      3589 -2.654936543E-01 -5.443069324E-02  1.827830644E-01 -1.049163077E+02 
      3590 -1.799328484E-01 -1.299147713E-01  1.827880215E-01 -1.440888640E+02 
      3591 -2.530726833E-01 -2.781901402E-02  1.828022042E-01 -1.293125324E+02 
      3592 -2.673858166E-01 -6.136755339E-02  1.828566002E-01  5.301107310E+01 
      3593 -2.606731331E-01 -5.240790006E-02  1.828935186E-01 -9.797640090E+01 
